-0.795396 0.0345681
-0.766468 0.0172841
-0.737539 0.0691363
-0.708611 0.172841
-0.679682 0.138273
-0.650754 0.276545
-0.621826 0.328397
-0.592897 0.328397
-0.563969 0.55309
-0.535041 0.501238
-0.506112 0.691363
-0.477184 0.311113
-0.448255 0.397533
-0.419327 0.345681
-0.390399 0.518522
-0.36147 0.380249
-0.332542 0.432102
-0.303613 0.311113
-0.274685 0.483954
-0.245757 0.380249
-0.216828 0.432102
-0.1879 0.483954
-0.158972 0.604942
-0.130043 0.777783
-0.101115 0.743215
-0.0721864 0.725931
-0.0432581 1.2963
-0.0143297 1.22717
0.0145987 1.71112
0.0435271 1.76297
0.0724555 1.55557
0.101384 1.26174
0.130312 1.33087
0.159241 0.916055
0.188169 0.708647
0.217097 0.414818
0.246026 0.328397
0.274954 0.293829
0.303882 0.397533
0.332811 0.656794
0.361739 1.1926
0.390668 1.65927
0.419596 1.31359
0.448524 1.2963
0.477453 1.07161
0.506381 1.00248
0.53531 0.864203
0.564238 0.864203
0.593166 0.535806
0.622095 0.46667
