28.5005 0.000349439
28.503 0.000388456
28.5055 0.000431484
28.508 0.000478895
28.5105 0.000531091
28.513 0.000588509
28.5155 0.00065162
28.518 0.000720929
28.5205 0.000796986
28.523 0.000880377
28.5255 0.000971737
28.528 0.00107175
28.5305 0.00118114
28.533 0.00130069
28.5355 0.00143124
28.538 0.0015737
28.5405 0.00172903
28.543 0.00189824
28.5455 0.00208245
28.548 0.00228281
28.5505 0.00250058
28.553 0.00273708
28.5555 0.00299373
28.558 0.00327202
28.5605 0.00357355
28.563 0.0039
28.5655 0.00425317
28.568 0.00463494
28.5705 0.00504733
28.573 0.00549244
28.5755 0.00597252
28.578 0.0064899
28.5805 0.00704709
28.583 0.00764667
28.5855 0.00829141
28.588 0.00898419
28.5905 0.00972803
28.593 0.0105261
28.5955 0.0113817
28.598 0.0122984
28.6006 0.0132797
28.6031 0.0143295
28.6056 0.0154517
28.6081 0.0166504
28.6106 0.01793
28.6131 0.0192949
28.6156 0.0207498
28.6181 0.0222994
28.6206 0.0239488
28.6231 0.0257031
28.6256 0.0275677
28.6281 0.0295481
28.6306 0.03165
28.6331 0.0338794
28.6356 0.0362422
28.6381 0.0387448
28.6406 0.0413935
28.6431 0.044195
28.6456 0.0471559
28.6481 0.0502833
28.6506 0.0535842
28.6531 0.0570658
28.6556 0.0607355
28.6581 0.0646009
28.6606 0.0686696
28.6631 0.0729494
28.6656 0.0774482
28.6681 0.082174
28.6706 0.0871351
28.6731 0.0923395
28.6756 0.0977956
28.6781 0.103512
28.6806 0.109496
28.6831 0.115758
28.6856 0.122305
28.6881 0.129145
28.6906 0.136288
28.6931 0.143742
28.6956 0.151516
28.6981 0.159617
28.7006 0.168053
28.7031 0.176835
28.7056 0.185968
28.7081 0.195462
28.7106 0.205324
28.7131 0.215562
28.7156 0.226184
28.7181 0.237196
28.7206 0.248605
28.7231 0.26042
28.7256 0.272645
28.7281 0.285289
28.7306 0.298355
28.7331 0.31185
28.7356 0.32578
28.7381 0.340149
28.7406 0.354961
28.7431 0.370221
28.7456 0.385933
28.7481 0.402099
28.7506 0.418722
28.7531 0.435805
28.7556 0.453349
28.7581 0.471355
28.7606 0.489825
28.7631 0.508757
28.7656 0.528152
28.7681 0.548008
28.7706 0.568325
28.7731 0.589098
28.7756 0.610326
28.7781 0.632005
28.7806 0.65413
28.7831 0.676697
28.7856 0.6997
28.7881 0.723133
28.7906 0.746989
28.7931 0.77126
28.7956 0.795938
28.7981 0.821015
28.8007 0.846479
28.8032 0.872322
28.8057 0.898532
28.8082 0.925097
