48.6393 0.0177052
48.6957 0.132789
48.7522 0.318693
48.8087 0.690502
48.8652 0.849848
48.9217 1.47838
48.9781 1.61117
49.0346 1.42527
49.0911 1.45182
49.1476 1.1951
49.2041 0.964932
49.2605 0.725912
49.317 0.433777
49.3735 0.292135
49.43 0.212462
49.4865 0.0796733
49.5429 0.0708207
49.5994 0.0354103
49.6559 0.0531155
49.7124 0.0354103
49.7689 0.0177052
49.8253 0
49.8818 0
49.9383 0.0177052
49.9948 0.00885259
50.0513 0
50.1077 0.00885259
50.1642 0.00885259
50.2207 0.0177052
50.2772 0.00885259
50.3337 0.0531155
50.3902 0.0619681
50.4466 0.0708207
50.5031 0.0531155
50.5596 0.0885259
50.6161 0.0973784
50.6726 0.23902
50.729 0.354103
50.7855 0.407219
50.842 0.54886
50.8985 0.593123
50.955 0.717059
51.0114 0.681649
51.0679 0.619681
51.1244 0.407219
51.1809 0.292135
51.2374 0.150494
51.2938 0.0531155
51.3503 0.0442629
51.4068 0.00885259
