0 0.5495
1 0.5455
2 0.573
3 0.586
0 0.559
1 0.619
2 0.616
3 0.65
4 0.6845
5 0.72
6 0.756
7 0.7655
8 0.8005
9 0.8205
10 0.8205
11 0.849
12 0.867
13 0.871
14 0.877
15 0.894
16 0.885
17 0.914
18 0.911
19 0.918
20 0.914
21 0.92
22 0.9245
23 0.935
24 0.935
25 0.9505
26 0.9405
27 0.954
28 0.952
29 0.9535
30 0.955
31 0.965
32 0.958
33 0.9605
34 0.9705
35 0.9735
36 0.976
37 0.978
38 0.9765
39 0.9735
40 0.9795
41 0.9735
42 0.9775
43 0.977
44 0.9845
45 0.984
46 0.9815
47 0.985
48 0.983
49 0.985
50 0.9855
51 0.99
52 0.9845
53 0.99
54 0.991
55 0.992
56 0.988
57 0.992
58 0.9945
59 0.9925
60 0.9895
61 0.992
62 0.995
63 0.9945
64 0.993
65 0.9955
66 0.994
67 0.995
68 0.9955
69 0.996
70 0.995
71 0.992
72 0.995
73 0.997
74 0.997
75 0.9965
76 0.996
77 0.9965
78 0.9975
79 0.9955
80 0.995
81 0.997
